2.416106414794921875e+02,2.450751037597656250e+02,2.416182556152343750e+02,2.426942749023437500e+02,2.288780212402343750e+02,2.015817108154296875e+02,1.788121795654296875e+02,1.796609039306640625e+02
2.384872894287109375e+02,2.355309600830078125e+02,2.333487091064453125e+02,2.247323760986328125e+02,1.974976806640625000e+02,1.731397552490234375e+02,1.726474761962890625e+02,1.740236968994140625e+02
2.408082275390625000e+02,2.446965179443359375e+02,2.319122467041015625e+02,2.049875335693359375e+02,1.815005950927734375e+02,1.784621429443359375e+02,1.747699279785156250e+02,1.680559844970703125e+02
2.338045349121093750e+02,2.255863189697265625e+02,1.987084350585937500e+02,1.766273803710937500e+02,1.752323913574218750e+02,1.733449554443359375e+02,1.651037445068359375e+02,1.721918029785156250e+02
2.248433532714843750e+02,2.000125732421875000e+02,1.756740112304687500e+02,1.751525115966796875e+02,1.723880157470703125e+02,1.623573455810546875e+02,1.695067138671875000e+02,1.827487792968750000e+02
1.858654327392578125e+02,1.719706573486328125e+02,1.700331726074218750e+02,1.678528594970703125e+02,1.617403717041015625e+02,1.687539215087890625e+02,1.760168457031250000e+02,1.809783782958984375e+02
1.791888275146484375e+02,1.797622833251953125e+02,1.758925323486328125e+02,1.682918395996093750e+02,1.768688659667968750e+02,1.836448516845703125e+02,1.854761810302734375e+02,1.923605041503906250e+02
1.353924865722656250e+02,1.401923828125000000e+02,1.353642578125000000e+02,1.455125885009765625e+02,1.561000213623046875e+02,1.651409606933593750e+02,1.697802734375000000e+02,1.748919219970703125e+02
1.184640045166015625e+02,1.236920928955078125e+02,1.365277252197265625e+02,1.498396453857421875e+02,1.575418701171875000e+02,1.619671936035156250e+02,1.653948211669921875e+02,1.727368774414062500e+02
1.114253387451171875e+02,1.233349914550781250e+02,1.368001403808593750e+02,1.458035125732421875e+02,1.528042602539062500e+02,1.608287658691406250e+02,1.703079528808593750e+02,1.783289947509765625e+02
1.237291259765625000e+02,1.381521911621093750e+02,1.449809112548828125e+02,1.509026336669921875e+02,1.584024658203125000e+02,1.688123626708984375e+02,1.791766204833984375e+02,1.922877349853515625e+02
1.336286621093750000e+02,1.442372741699218750e+02,1.511440429687500000e+02,1.590880279541015625e+02,1.651359100341796875e+02,1.745700225830078125e+02,1.892165679931640625e+02,1.959140014648437500e+02
1.298936462402343750e+02,1.422604827880859375e+02,1.480903320312500000e+02,1.551979217529296875e+02,1.678951568603515625e+02,1.852374572753906250e+02,1.970258483886718750e+02,1.997394561767578125e+02
1.303405456542968750e+02,1.396714935302734375e+02,1.466960754394531250e+02,1.593207702636718750e+02,1.782488098144531250e+02,1.888413848876953125e+02,1.899707641601562500e+02,1.961316680908203125e+02
1.288312835693359375e+02,1.462553863525390625e+02,1.561784973144531250e+02,1.732135467529296875e+02,1.833469543457031250e+02,1.869571838378906250e+02,1.893391265869140625e+02,1.919285583496093750e+02
1.325238342285156250e+02,1.468813018798828125e+02,1.646451721191406250e+02,1.768631439208984375e+02,1.806431274414062500e+02,1.844873352050781250e+02,1.903538208007812500e+02,1.919818725585937500e+02
1.800362091064453125e+02,1.906203765869140625e+02,1.961735076904296875e+02,2.007718200683593750e+02,2.046054534912109375e+02,2.029996185302734375e+02,2.027895202636718750e+02,2.122593383789062500e+02
1.944704589843750000e+02,2.023659210205078125e+02,2.021233215332031250e+02,2.021516265869140625e+02,2.024109039306640625e+02,2.041029510498046875e+02,2.085548400878906250e+02,2.169862670898437500e+02
1.985305175781250000e+02,2.020337524414062500e+02,2.051030578613281250e+02,2.065602569580078125e+02,2.047200927734375000e+02,2.075481719970703125e+02,2.184829406738281250e+02,2.218489532470703125e+02
1.982814178466796875e+02,2.026881103515625000e+02,1.987765350341796875e+02,2.009540863037109375e+02,2.065621490478515625e+02,2.158276672363281250e+02,2.187747497558593750e+02,2.110646514892578125e+02
1.987000274658203125e+02,2.063293457031250000e+02,2.027767639160156250e+02,2.060776062011718750e+02,2.171481781005859375e+02,2.166683197021484375e+02,2.081880645751953125e+02,2.048271026611328125e+02
1.991820526123046875e+02,2.007164001464843750e+02,2.045804290771484375e+02,2.161491241455078125e+02,2.154017486572265625e+02,2.057444610595703125e+02,2.012346954345703125e+02,1.940681457519531250e+02
1.981233520507812500e+02,2.094246520996093750e+02,2.157670135498046875e+02,2.174559783935546875e+02,2.064509124755859375e+02,1.987142333984375000e+02,1.887812805175781250e+02,1.657023468017578125e+02
1.976340637207031250e+02,2.127514953613281250e+02,2.142426757812500000e+02,2.080213317871093750e+02,2.009313049316406250e+02,1.847512054443359375e+02,1.549791870117187500e+02,1.309181518554687500e+02
2.081473541259765625e+02,2.115696716308593750e+02,2.030768280029296875e+02,1.988539428710937500e+02,1.829416809082031250e+02,1.557531890869140625e+02,1.273576889038085938e+02,1.218050918579101562e+02
2.202518157958984375e+02,2.124575805664062500e+02,2.026265563964843750e+02,1.919039306640625000e+02,1.614046325683593750e+02,1.285203247070312500e+02,1.201212997436523438e+02,1.205909423828125000e+02
2.123478393554687500e+02,2.089783630371093750e+02,1.939202728271484375e+02,1.665388488769531250e+02,1.361820831298828125e+02,1.225772857666015625e+02,1.189973373413085938e+02,1.136636734008789062e+02
1.975770568847656250e+02,1.872640075683593750e+02,1.583100891113281250e+02,1.277150497436523438e+02,1.198991622924804688e+02,1.182282638549804688e+02,1.113850173950195312e+02,1.197509613037109375e+02
1.863393707275390625e+02,1.634099426269531250e+02,1.323834533691406250e+02,1.242994842529296875e+02,1.218017654418945312e+02,1.114658508300781250e+02,1.157697601318359375e+02,1.300695648193359375e+02
1.669678802490234375e+02,1.383629608154296875e+02,1.249137802124023438e+02,1.240980987548828125e+02,1.185151290893554688e+02,1.212981491088867188e+02,1.299260711669921875e+02,1.352904357910156250e+02
1.114994735717773438e+02,1.106195755004882812e+02,1.104770889282226562e+02,1.051936187744140625e+02,1.128797454833984375e+02,1.206460189819335938e+02,1.233699798583984375e+02,1.321423339843750000e+02
1.097109603881835938e+02,1.062269058227539062e+02,9.873148345947265625e+01,1.079718246459960938e+02,1.188714523315429688e+02,1.231735229492187500e+02,1.308942871093750000e+02,1.480095214843750000e+02
1.115010223388671875e+02,1.070065917968750000e+02,1.124603424072265625e+02,1.212527999877929688e+02,1.275018463134765625e+02,1.341940002441406250e+02,1.495530395507812500e+02,1.677846374511718750e+02
1.112349777221679688e+02,1.191060638427734375e+02,1.269411544799804688e+02,1.316250762939453125e+02,1.373701629638671875e+02,1.516404724121093750e+02,1.697848968505859375e+02,1.828722686767578125e+02
1.191537551879882812e+02,1.243711547851562500e+02,1.283557128906250000e+02,1.348129577636718750e+02,1.507259216308593750e+02,1.696887207031250000e+02,1.792812347412109375e+02,1.851853485107421875e+02
1.244851303100585938e+02,1.286450042724609375e+02,1.343239746093750000e+02,1.496063385009765625e+02,1.680794372558593750e+02,1.797333984375000000e+02,1.842390441894531250e+02,1.889343566894531250e+02
1.261778869628906250e+02,1.342997283935546875e+02,1.504115600585937500e+02,1.685882720947265625e+02,1.769795684814453125e+02,1.836585235595703125e+02,1.853709411621093750e+02,1.866370086669921875e+02
1.304861450195312500e+02,1.479983367919921875e+02,1.649725341796875000e+02,1.738268127441406250e+02,1.806839447021484375e+02,1.844978637695312500e+02,1.847020263671875000e+02,1.884947357177734375e+02
1.428280639648437500e+02,1.641461486816406250e+02,1.730765380859375000e+02,1.783193054199218750e+02,1.840738677978515625e+02,1.860279998779296875e+02,1.876677398681640625e+02,1.894327850341796875e+02
1.901392059326171875e+02,1.985071563720703125e+02,2.002943420410156250e+02,2.017862854003906250e+02,2.015673675537109375e+02,2.029508819580078125e+02,2.022559509277343750e+02,2.033368072509765625e+02
1.937430267333984375e+02,1.999513244628906250e+02,2.028252716064453125e+02,2.033535919189453125e+02,2.019494934082031250e+02,1.986932830810546875e+02,1.986708374023437500e+02,2.057676239013671875e+02
2.042125549316406250e+02,2.063661651611328125e+02,2.036504364013671875e+02,2.042002716064453125e+02,2.023497161865234375e+02,2.024906768798828125e+02,2.072985839843750000e+02,2.141054840087890625e+02
2.058900451660156250e+02,2.064898681640625000e+02,2.048602600097656250e+02,2.041377410888671875e+02,2.045795593261718750e+02,2.082998962402343750e+02,2.112599029541015625e+02,2.120471038818359375e+02
2.038987121582031250e+02,2.093518676757812500e+02,2.071703948974609375e+02,2.064490661621093750e+02,2.073534851074218750e+02,2.114808502197265625e+02,2.114596557617187500e+02,2.025229339599609375e+02
2.037386016845703125e+02,2.065394897460937500e+02,2.059596710205078125e+02,2.093395843505859375e+02,2.127322692871093750e+02,2.095892791748046875e+02,1.991322174072265625e+02,1.917705841064453125e+02
2.066831359863281250e+02,2.101818237304687500e+02,2.107565765380859375e+02,2.154045562744140625e+02,2.142150726318359375e+02,2.014623260498046875e+02,1.919752502441406250e+02,1.853345794677734375e+02
2.063667907714843750e+02,2.135354156494140625e+02,2.167272949218750000e+02,2.162171478271484375e+02,2.020177917480468750e+02,1.916813964843750000e+02,1.785947265625000000e+02,1.578466033935546875e+02
2.089760131835937500e+02,2.179705352783203125e+02,2.165208435058593750e+02,2.066031188964843750e+02,1.941404571533203125e+02,1.785619506835937500e+02,1.549217681884765625e+02,1.392239379882812500e+02
2.156391601562500000e+02,2.147681427001953125e+02,2.015518951416015625e+02,1.942016448974609375e+02,1.794437713623046875e+02,1.544441680908203125e+02,1.342930297851562500e+02,1.289037628173828125e+02
2.096273040771484375e+02,2.029620056152343750e+02,1.936408386230468750e+02,1.798852691650390625e+02,1.548465118408203125e+02,1.337486572265625000e+02,1.240177001953125000e+02,1.233346862792968750e+02
1.990014953613281250e+02,1.926843872070312500e+02,1.793812713623046875e+02,1.574926452636718750e+02,1.360779724121093750e+02,1.261403427124023438e+02,1.217635040283203125e+02,1.208711624145507812e+02
2.000995635986328125e+02,1.870499114990234375e+02,1.618945159912109375e+02,1.401474609375000000e+02,1.315130004882812500e+02,1.265948028564453125e+02,1.223831024169921875e+02,1.249762268066406250e+02
1.876136779785156250e+02,1.663507690429687500e+02,1.441932678222656250e+02,1.355180358886718750e+02,1.325297851562500000e+02,1.272686462402343750e+02,1.232324905395507812e+02,1.311246490478515625e+02
1.751327056884765625e+02,1.529675445556640625e+02,1.417756500244140625e+02,1.365141601562500000e+02,1.335630645751953125e+02,1.309042205810546875e+02,1.347518615722656250e+02,1.410756378173828125e+02
1.606175079345703125e+02,1.531274414062500000e+02,1.461402740478515625e+02,1.419767150878906250e+02,1.412152709960937500e+02,1.429231262207031250e+02,1.451597137451171875e+02,1.549624481201171875e+02
1.632361602783203125e+02,1.561601715087890625e+02,1.509470520019531250e+02,1.487049560546875000e+02,1.511357116699218750e+02,1.513980865478515625e+02,1.591728973388671875e+02,1.782530822753906250e+02
1.656467285156250000e+02,1.567269592285156250e+02,1.525096740722656250e+02,1.528069000244140625e+02,1.541290130615234375e+02,1.624041595458984375e+02,1.818097229003906250e+02,1.984514465332031250e+02
1.649440002441406250e+02,1.609604339599609375e+02,1.603322601318359375e+02,1.594457550048828125e+02,1.681865692138671875e+02,1.854129638671875000e+02,2.005367431640625000e+02,2.086707611083984375e+02
1.699100952148437500e+02,1.674185333251953125e+02,1.653746948242187500e+02,1.719069976806640625e+02,1.890418853759765625e+02,2.042364807128906250e+02,2.097733459472656250e+02,2.115224761962890625e+02
1.741049499511718750e+02,1.736845550537109375e+02,1.802053985595703125e+02,1.949080505371093750e+02,2.075617980957031250e+02,2.130710601806640625e+02,2.144755706787109375e+02,2.168108367919921875e+02
1.746785736083984375e+02,1.818588104248046875e+02,1.963529663085937500e+02,2.102124023437500000e+02,2.144791107177734375e+02,2.147276763916015625e+02,2.146451721191406250e+02,2.157824707031250000e+02
1.862794189453125000e+02,2.030042572021484375e+02,2.145572357177734375e+02,2.176060028076171875e+02,2.177759552001953125e+02,2.173426361083984375e+02,2.159435424804687500e+02,2.160111236572265625e+02
1.977253570556640625e+02,2.128351898193359375e+02,2.176091461181640625e+02,2.174967193603515625e+02,2.153352661132812500e+02,2.154008026123046875e+02,2.133359069824218750e+02,2.132601013183593750e+02
2.017206268310546875e+02,2.083329315185546875e+02,2.101390838623046875e+02,2.100071258544921875e+02,2.074236450195312500e+02,2.056437225341796875e+02,2.052942199707031250e+02,2.069504241943359375e+02
1.999368591308593750e+02,2.050147857666015625e+02,2.038357696533203125e+02,2.034252471923828125e+02,2.023746948242187500e+02,2.033783416748046875e+02,2.034780883789062500e+02,2.073630828857421875e+02
2.073326263427734375e+02,2.090797271728515625e+02,2.079989318847656250e+02,2.074791107177734375e+02,2.068195800781250000e+02,2.060801849365234375e+02,2.080254364013671875e+02,2.140277099609375000e+02
2.059702148437500000e+02,2.080087738037109375e+02,2.063758392333984375e+02,2.066033477783203125e+02,2.036286315917968750e+02,2.069229888916015625e+02,2.126585845947265625e+02,2.121809997558593750e+02
2.034883117675781250e+02,2.079754943847656250e+02,2.071968078613281250e+02,2.058677062988281250e+02,2.088945617675781250e+02,2.123146667480468750e+02,2.111491699218750000e+02,2.090116729736328125e+02
2.053941040039062500e+02,2.082581634521484375e+02,2.058092498779296875e+02,2.092673339843750000e+02,2.138194732666015625e+02,2.122384033203125000e+02,2.080977325439453125e+02,2.085418243408203125e+02
2.046854095458984375e+02,2.080723724365234375e+02,2.098105926513671875e+02,2.145674896240234375e+02,2.119194183349609375e+02,2.080218353271484375e+02,2.048758697509765625e+02,2.005670166015625000e+02
2.032819671630859375e+02,2.087904052734375000e+02,2.129022216796875000e+02,2.131052703857421875e+02,2.078432769775390625e+02,2.033391265869140625e+02,1.959525756835937500e+02,1.867438354492187500e+02
2.072960205078125000e+02,2.137418212890625000e+02,2.120767211914062500e+02,2.089554901123046875e+02,2.050642242431640625e+02,1.977422485351562500e+02,1.843538055419921875e+02,1.788437042236328125e+02
2.089394226074218750e+02,2.099090270996093750e+02,2.066997985839843750e+02,2.035256958007812500e+02,1.950362701416015625e+02,1.832167816162109375e+02,1.743037719726562500e+02,1.739466705322265625e+02
2.060544738769531250e+02,2.057784729003906250e+02,2.029258270263671875e+02,1.964113616943359375e+02,1.830134429931640625e+02,1.745466461181640625e+02,1.715503692626953125e+02,1.702665100097656250e+02
2.047920074462890625e+02,2.054817047119140625e+02,1.970471649169921875e+02,1.838729553222656250e+02,1.762345886230468750e+02,1.742698059082031250e+02,1.706705627441406250e+02,1.686879425048828125e+02
2.026003723144531250e+02,1.983112640380859375e+02,1.849739685058593750e+02,1.769121856689453125e+02,1.754073638916015625e+02,1.715159912109375000e+02,1.672203826904296875e+02,1.700229797363281250e+02
1.970941314697265625e+02,1.869338378906250000e+02,1.774456176757812500e+02,1.748269805908203125e+02,1.720409393310546875e+02,1.693715820312500000e+02,1.693302612304687500e+02,1.714080047607421875e+02
1.807147674560546875e+02,1.789159240722656250e+02,1.762741241455078125e+02,1.735288238525390625e+02,1.706728668212890625e+02,1.691488189697265625e+02,1.685522766113281250e+02,1.710561828613281250e+02
1.780635070800781250e+02,1.769442443847656250e+02,1.736370697021484375e+02,1.717659149169921875e+02,1.712394714355468750e+02,1.700642547607421875e+02,1.709069671630859375e+02,1.767707519531250000e+02
1.790960998535156250e+02,1.764878234863281250e+02,1.725911712646484375e+02,1.715549163818359375e+02,1.707234649658203125e+02,1.712420043945312500e+02,1.765706176757812500e+02,1.851346130371093750e+02
1.771465606689453125e+02,1.757549133300781250e+02,1.734707946777343750e+02,1.723704681396484375e+02,1.728054046630859375e+02,1.761850433349609375e+02,1.854243621826171875e+02,1.930376739501953125e+02
1.780418090820312500e+02,1.770164794921875000e+02,1.737014923095703125e+02,1.737794952392578125e+02,1.784999084472656250e+02,1.861681365966796875e+02,1.939073638916015625e+02,1.989731445312500000e+02
1.789478454589843750e+02,1.787258605957031250e+02,1.766401214599609375e+02,1.801289825439453125e+02,1.884569854736328125e+02,1.940632324218750000e+02,1.992670898437500000e+02,2.046542816162109375e+02
1.782083435058593750e+02,1.797250061035156250e+02,1.816253662109375000e+02,1.900105743408203125e+02,1.952777404785156250e+02,1.986518554687500000e+02,2.021810150146484375e+02,2.043973846435546875e+02
1.802285919189453125e+02,1.842964477539062500e+02,1.900165405273437500e+02,1.961298217773437500e+02,1.998519439697265625e+02,2.015506439208984375e+02,2.027518005371093750e+02,2.046715087890625000e+02
1.830980072021484375e+02,1.915854492187500000e+02,1.962986907958984375e+02,2.010018005371093750e+02,2.023393249511718750e+02,2.018023529052734375e+02,2.013575592041015625e+02,2.029137420654296875e+02
1.908034973144531250e+02,1.957057342529296875e+02,1.987524719238281250e+02,2.007191925048828125e+02,1.999919433593750000e+02,1.996728057861328125e+02,1.994970703125000000e+02,2.010516204833984375e+02
1.940457763671875000e+02,2.003403930664062500e+02,2.012887115478515625e+02,2.011748352050781250e+02,2.001965179443359375e+02,1.994676208496093750e+02,1.991609649658203125e+02,2.011587219238281250e+02
2.035920562744140625e+02,2.063678894042968750e+02,2.039800567626953125e+02,2.035226440429687500e+02,2.025597839355468750e+02,2.015525817871093750e+02,2.012839660644531250e+02,2.030930786132812500e+02
2.036467132568359375e+02,2.054176788330078125e+02,2.036156921386718750e+02,2.031470336914062500e+02,2.020221557617187500e+02,2.010983276367187500e+02,2.006962127685546875e+02,2.023491363525390625e+02
2.075770568847656250e+02,2.087508544921875000e+02,2.064131469726562500e+02,2.057433471679687500e+02,2.040997161865234375e+02,2.029313659667968750e+02,2.028385772705078125e+02,2.038843841552734375e+02
2.081336212158203125e+02,2.096432037353515625e+02,2.072709350585937500e+02,2.063955383300781250e+02,2.049510192871093750e+02,2.035174102783203125e+02,2.020794067382812500e+02,2.024483032226562500e+02
2.090190124511718750e+02,2.106297607421875000e+02,2.079130096435546875e+02,2.069794464111328125e+02,2.054438934326171875e+02,2.031889495849609375e+02,2.014531097412109375e+02,2.013509216308593750e+02
2.089765167236328125e+02,2.103738708496093750e+02,2.078392639160156250e+02,2.069745178222656250e+02,2.046943817138671875e+02,2.020911865234375000e+02,1.988363342285156250e+02,1.963507537841796875e+02
2.087915802001953125e+02,2.106783447265625000e+02,2.081370697021484375e+02,2.067609100341796875e+02,2.039740142822265625e+02,1.996173095703125000e+02,1.945371246337890625e+02,1.929851837158203125e+02
2.092372589111328125e+02,2.102101593017578125e+02,2.073196258544921875e+02,2.057744598388671875e+02,2.012039184570312500e+02,1.952180786132812500e+02,1.906099700927734375e+02,1.902131500244140625e+02
2.051059112548828125e+02,2.066662597656250000e+02,2.037144012451171875e+02,2.004447326660156250e+02,1.944391021728515625e+02,1.893876647949218750e+02,1.867019348144531250e+02,1.880101776123046875e+02
2.080241851806640625e+02,2.078029937744140625e+02,2.026718292236328125e+02,1.979373779296875000e+02,1.926451416015625000e+02,1.890083160400390625e+02,1.875295104980468750e+02,1.887891540527343750e+02
2.079733428955078125e+02,2.063096466064453125e+02,1.996095581054687500e+02,1.945290069580078125e+02,1.908918151855468750e+02,1.888672943115234375e+02,1.874951171875000000e+02,1.885867919921875000e+02
2.058404235839843750e+02,2.026461334228515625e+02,1.964949798583984375e+02,1.935091705322265625e+02,1.910975189208984375e+02,1.889542541503906250e+02,1.875459136962890625e+02,1.898007507324218750e+02
2.036804656982421875e+02,2.005612792968750000e+02,1.957514953613281250e+02,1.937349700927734375e+02,1.918567810058593750e+02,1.897449798583984375e+02,1.890832214355468750e+02,1.911333160400390625e+02
1.922441864013671875e+02,1.929608917236328125e+02,1.900897979736328125e+02,1.889296264648437500e+02,1.878643188476562500e+02,1.873903656005859375e+02,1.868281860351562500e+02,1.898412017822265625e+02
1.913098602294921875e+02,1.920218811035156250e+02,1.897570953369140625e+02,1.890683593750000000e+02,1.885159912109375000e+02,1.877928161621093750e+02,1.881178283691406250e+02,1.917203826904296875e+02
1.973867034912109375e+02,1.967490539550781250e+02,1.937392272949218750e+02,1.930930938720703125e+02,1.921698760986328125e+02,1.917649841308593750e+02,1.932783508300781250e+02,1.974861297607421875e+02
1.983728790283203125e+02,1.979693450927734375e+02,1.959985351562500000e+02,1.948838653564453125e+02,1.943902435302734375e+02,1.950098571777343750e+02,1.973557586669921875e+02,2.023594665527343750e+02
1.991377258300781250e+02,1.993145446777343750e+02,1.969014282226562500e+02,1.966353302001953125e+02,1.970411529541015625e+02,1.987991485595703125e+02,2.015721893310546875e+02,2.064910278320312500e+02
2.000062713623046875e+02,2.006698150634765625e+02,1.989438018798828125e+02,1.994878540039062500e+02,2.009369659423828125e+02,2.034938507080078125e+02,2.064348449707031250e+02,2.103395080566406250e+02
2.001275634765625000e+02,2.012559204101562500e+02,2.004599609375000000e+02,2.020361175537109375e+02,2.042175903320312500e+02,2.068529968261718750e+02,2.084972229003906250e+02,2.103155364990234375e+02
2.013100280761718750e+02,2.041029205322265625e+02,2.040450592041015625e+02,2.059570770263671875e+02,2.083123626708984375e+02,2.096473236083984375e+02,2.094065856933593750e+02,2.110103607177734375e+02
2.025531311035156250e+02,2.063885345458984375e+02,2.073462066650390625e+02,2.098410186767578125e+02,2.110450897216796875e+02,2.104245147705078125e+02,2.100309448242187500e+02,2.115238952636718750e+02
2.054633789062500000e+02,2.096167144775390625e+02,2.112039489746093750e+02,2.128271179199218750e+02,2.114718627929687500e+02,2.102931976318359375e+02,2.097542419433593750e+02,2.112511596679687500e+02
2.075075225830078125e+02,2.125647125244140625e+02,2.128250274658203125e+02,2.123456420898437500e+02,2.106012573242187500e+02,2.099724273681640625e+02,2.087942810058593750e+02,2.099823760986328125e+02
2.089770507812500000e+02,2.127950592041015625e+02,2.113714141845703125e+02,2.105990600585937500e+02,2.093004150390625000e+02,2.078852539062500000e+02,2.071737365722656250e+02,2.081623077392578125e+02
2.088813781738281250e+02,2.113343353271484375e+02,2.091470794677734375e+02,2.089685974121093750e+02,2.073667449951171875e+02,2.068312377929687500e+02,2.063188476562500000e+02,2.072438201904296875e+02
2.081332397460937500e+02,2.108027191162109375e+02,2.091982421875000000e+02,2.083085021972656250e+02,2.071256561279296875e+02,2.056679077148437500e+02,2.050035705566406250e+02,2.068305511474609375e+02
2.076164093017578125e+02,2.102566070556640625e+02,2.083146972656250000e+02,2.078569335937500000e+02,2.060134124755859375e+02,2.050025634765625000e+02,2.050282440185546875e+02,2.066660156250000000e+02
2.074099578857421875e+02,2.095858001708984375e+02,2.075772247314453125e+02,2.066994018554687500e+02,2.056260070800781250e+02,2.052441406250000000e+02,2.042406311035156250e+02,2.035943450927734375e+02
2.069049987792968750e+02,2.092310333251953125e+02,2.068734893798828125e+02,2.066544189453125000e+02,2.058147888183593750e+02,2.041705932617187500e+02,2.009078369140625000e+02,1.987072753906250000e+02
2.061115875244140625e+02,2.081638183593750000e+02,2.066067504882812500e+02,2.068897247314453125e+02,2.051614532470703125e+02,2.015751800537109375e+02,1.967717895507812500e+02,1.969951171875000000e+02
2.062696990966796875e+02,2.078046264648437500e+02,2.064735717773437500e+02,2.059377899169921875e+02,2.020241851806640625e+02,1.965572204589843750e+02,1.951282196044921875e+02,1.987533874511718750e+02
2.065068817138671875e+02,2.089277343750000000e+02,2.063982238769531250e+02,2.032693786621093750e+02,1.979704437255859375e+02,1.959394226074218750e+02,1.971162109375000000e+02,1.992112274169921875e+02
2.095352020263671875e+02,2.106863861083984375e+02,2.058532257080078125e+02,2.005456848144531250e+02,1.984242553710937500e+02,1.991308898925781250e+02,1.988962249755859375e+02,1.998479614257812500e+02
2.095546569824218750e+02,2.079321136474609375e+02,2.014002075195312500e+02,1.997568511962890625e+02,2.002546234130859375e+02,1.994537506103515625e+02,1.983137664794921875e+02,2.002077331542968750e+02
2.069713745117187500e+02,2.041276245117187500e+02,2.006818847656250000e+02,2.016092529296875000e+02,2.009088592529296875e+02,1.992683715820312500e+02,1.982672119140625000e+02,2.000304260253906250e+02
2.014636383056640625e+02,2.024656219482421875e+02,2.022210998535156250e+02,2.021272125244140625e+02,2.003916473388671875e+02,1.987718811035156250e+02,1.980570678710937500e+02,1.999343566894531250e+02
2.023868103027343750e+02,2.051934051513671875e+02,2.032052154541015625e+02,2.017756958007812500e+02,2.003627319335937500e+02,1.996405487060546875e+02,1.994071502685546875e+02,2.009964447021484375e+02
2.045703735351562500e+02,2.063403320312500000e+02,2.033583221435546875e+02,2.020519256591796875e+02,2.010974884033203125e+02,1.998880767822265625e+02,1.993120574951171875e+02,2.018923492431640625e+02
