1.489127197265625000e+02,1.859589233398437500e+02,2.152653503417968750e+02,-8.805892333984374432e+01,-1.808923339843744316e+00,1.289107666015624432e+01,2.191076660156255684e+00,1.921107666015623749e+01,1.921107666015623749e+01,1.921107666015623749e+01,1.921107666015623749e+01
6.971873474121093750e+01,1.083442382812500000e+02,1.455157775878906250e+02,7.580576171875000568e+01,9.050576171874999432e+01,7.980576171875000568e+01,9.682576171874998749e+01,9.682576171874998749e+01,9.682576171874998749e+01,9.682576171874998749e+01,1.168257617187499875e+02
1.453041229248046875e+02,1.743369903564453125e+02,2.014719085693359375e+02,2.451300964355468182e+01,1.381300964355469318e+01,3.083300964355467499e+01,3.083300964355467499e+01,3.083300964355467499e+01,3.083300964355467499e+01,5.083300964355467499e+01,5.083300964355467499e+01
1.664211578369140625e+02,1.979341583251953125e+02,2.334924011230468750e+02,-9.784158325195306816e+00,7.235841674804674994e+00,7.235841674804674994e+00,7.235841674804674994e+00,7.235841674804674994e+00,2.723584167480467499e+01,2.723584167480467499e+01,2.823584167480467499e+01
1.647050781250000000e+02,1.957012481689453125e+02,2.358378143310546875e+02,9.468751831054674994e+00,9.468751831054674994e+00,9.468751831054674994e+00,9.468751831054674994e+00,2.946875183105467499e+01,2.946875183105467499e+01,3.046875183105467499e+01,3.046875183105467499e+01
1.914509887695312500e+02,2.163668212890625000e+02,2.533043823242187500e+02,-1.119682128906251251e+01,-1.119682128906251251e+01,-1.119682128906251251e+01,8.803178710937487494e+00,8.803178710937487494e+00,9.803178710937487494e+00,9.803178710937487494e+00,9.803178710937487494e+00
1.919626464843750000e+02,2.220504608154296875e+02,2.699276733398437500e+02,-1.688046081542970001e+01,-1.688046081542970001e+01,3.119539184570299994e+00,3.119539184570299994e+00,4.119539184570299994e+00,4.119539184570299994e+00,4.119539184570299994e+00,4.119539184570299994e+00
2.014594268798828125e+02,2.237764892578125000e+02,2.570543823242187500e+02,-1.860648925781251251e+01,1.393510742187487494e+00,1.393510742187487494e+00,2.393510742187487494e+00,2.393510742187487494e+00,2.393510742187487494e+00,2.393510742187487494e+00,1.393510742187487494e+00
1.983875427246093750e+02,2.177513885498046875e+02,2.433097381591796875e+02,7.418611450195299994e+00,7.418611450195299994e+00,8.418611450195299994e+00,8.418611450195299994e+00,8.418611450195299994e+00,8.418611450195299994e+00,7.418611450195299994e+00,8.418611450195299994e+00
2.106943054199218750e+02,2.345841827392578125e+02,2.602761840820312500e+02,-9.414182739257825006e+00,-8.414182739257825006e+00,-8.414182739257825006e+00,-8.414182739257825006e+00,-8.414182739257825006e+00,-9.414182739257825006e+00,-8.414182739257825006e+00,9.585817260742174994e+00
2.112954559326171875e+02,2.361867218017578125e+02,2.632267761230468750e+02,-1.001672180175782501e+01,-1.001672180175782501e+01,-1.001672180175782501e+01,-1.001672180175782501e+01,-1.101672180175782501e+01,-1.001672180175782501e+01,7.983278198242174994e+00,-1.001672180175782501e+01
2.061439056396484375e+02,2.251225128173828125e+02,2.470366363525390625e+02,1.047487182617174994e+00,1.047487182617174994e+00,1.047487182617174994e+00,4.748718261717499445e-02,1.047487182617174994e+00,1.904748718261717499e+01,1.047487182617174994e+00,1.047487182617174994e+00
2.036824340820312500e+02,2.240504760742187500e+02,2.493717041015625000e+02,2.119523925781237494e+00,2.119523925781237494e+00,1.119523925781237494e+00,2.119523925781237494e+00,2.011952392578123749e+01,2.119523925781237494e+00,2.119523925781237494e+00,-1.888047607421876251e+01
1.906567840576171875e+02,2.171267547607421875e+02,2.541398620605468750e+02,9.043245239257799994e+00,8.043245239257799994e+00,9.043245239257799994e+00,2.704324523925779999e+01,9.043245239257799994e+00,9.043245239257799994e+00,-1.195675476074220001e+01,-1.195675476074220001e+01
1.986292724609375000e+02,2.273026580810546875e+02,2.660006713867187500e+02,-2.132658081054700006e+00,-1.132658081054700006e+00,1.686734191894529999e+01,-1.132658081054700006e+00,-1.132658081054700006e+00,-2.213265808105470001e+01,-2.213265808105470001e+01,-1.292426580810546852e+02
2.015000457763671875e+02,2.362839508056640625e+02,2.843970947265625000e+02,-1.011395080566407501e+01,7.886049194335924994e+00,-1.011395080566407501e+01,-1.011395080566407501e+01,-3.111395080566407501e+01,-3.111395080566407501e+01,-1.382239508056640602e+02,-1.382239508056640602e+02
2.024415130615234375e+02,2.401942901611328125e+02,2.854639282226562500e+02,3.975709838867174994e+00,-1.402429016113282501e+01,-1.402429016113282501e+01,-3.502429016113282501e+01,-3.502429016113282501e+01,-1.421342901611328102e+02,-1.421342901611328102e+02,-1.421342901611328102e+02
1.970209503173828125e+02,2.398258056640625000e+02,2.843681640625000000e+02,-1.365580566406251251e+01,-1.365580566406251251e+01,-3.465580566406251251e+01,-3.465580566406251251e+01,-1.417658056640624977e+02,-1.417658056640624977e+02,-1.417658056640624977e+02,-1.417658056640624977e+02
1.869429016113281250e+02,2.341340026855468750e+02,2.809613952636718750e+02,-7.964002685546887506e+00,-2.896400268554688751e+01,-2.896400268554688751e+01,-1.360740026855468727e+02,-1.360740026855468727e+02,-1.360740026855468727e+02,-1.360740026855468727e+02,-1.270740026855468727e+02
1.848710174560546875e+02,2.264212036132812500e+02,2.641594848632812500e+02,-2.125120361328126251e+01,-2.125120361328126251e+01,-1.283612036132812477e+02,-1.283612036132812477e+02,-1.283612036132812477e+02,-1.283612036132812477e+02,-1.193612036132812477e+02,-1.193612036132812477e+02
1.631216888427734375e+02,1.994154205322265625e+02,2.299857635498046875e+02,5.754579467773424994e+00,-1.013554205322265602e+02,-1.013554205322265602e+02,-1.013554205322265602e+02,-1.013554205322265602e+02,-9.235542053222656023e+01,-9.235542053222656023e+01,-9.235542053222656023e+01
1.783046112060546875e+02,2.092921142578125000e+02,2.369506988525390625e+02,-1.112321142578124977e+02,-1.112321142578124977e+02,-1.112321142578124977e+02,-1.112321142578124977e+02,-1.022321142578124977e+02,-1.022321142578124977e+02,-1.022321142578124977e+02,-1.022321142578124977e+02
7.847644042968750000e+01,1.105654602050781250e+02,1.454394531250000000e+02,-1.250546020507812273e+01,-1.250546020507812273e+01,-1.250546020507812273e+01,-3.505460205078122726e+00,-3.505460205078122726e+00,-3.505460205078122726e+00,-3.505460205078122726e+00,4.994539794921877274e+00
7.546620178222656250e+01,1.061537322998046875e+02,1.435809326171875000e+02,-8.093732299804685226e+00,-8.093732299804685226e+00,9.062677001953147737e-01,9.062677001953147737e-01,9.062677001953147737e-01,9.062677001953147737e-01,9.406267700195314774e+00,8.790626770019531477e+01
9.212170410156250000e+01,1.228687973022460938e+02,1.670863800048828125e+02,-2.480879730224609148e+01,-1.580879730224609148e+01,-1.580879730224609148e+01,-1.580879730224609148e+01,-1.580879730224609148e+01,-7.308797302246091476e+00,7.119120269775390852e+01,7.119120269775390852e+01
9.187026214599609375e+01,1.229623641967773438e+02,1.717429809570312500e+02,-1.590236419677734148e+01,-1.590236419677734148e+01,-1.590236419677734148e+01,-1.590236419677734148e+01,-7.402364196777341476e+00,7.109763580322265852e+01,7.109763580322265852e+01,7.109763580322265852e+01
1.054617843627929688e+02,1.316885070800781250e+02,1.775949707031250000e+02,-2.462850708007812273e+01,-2.462850708007812273e+01,-2.462850708007812273e+01,-1.612850708007812273e+01,6.237149291992187727e+01,6.237149291992187727e+01,6.237149291992187727e+01,6.237149291992187727e+01
9.645641326904296875e+01,1.278067016601562500e+02,1.881901397705078125e+02,-2.074670166015624773e+01,-2.074670166015624773e+01,-1.224670166015624773e+01,6.625329833984375227e+01,6.625329833984375227e+01,6.625329833984375227e+01,6.625329833984375227e+01,6.625329833984375227e+01
9.660716247558593750e+01,1.290928039550781250e+02,1.923922424316406250e+02,-2.203280395507812273e+01,-1.353280395507812273e+01,6.496719604492187727e+01,6.496719604492187727e+01,6.496719604492187727e+01,6.496719604492187727e+01,6.496719604492187727e+01,6.496719604492187727e+01
9.445730590820312500e+01,1.266673965454101562e+02,1.938000335693359375e+02,-1.110739654541015398e+01,6.739260345458984602e+01,6.739260345458984602e+01,6.739260345458984602e+01,6.739260345458984602e+01,6.739260345458984602e+01,6.739260345458984602e+01,6.739260345458984602e+01
1.052983474731445312e+02,1.353329772949218750e+02,1.991162414550781250e+02,5.872702270507812727e+01,5.872702270507812727e+01,5.872702270507812727e+01,5.872702270507812727e+01,5.872702270507812727e+01,5.872702270507812727e+01,5.872702270507812727e+01,5.872702270507812727e+01
1.793806457519531250e+02,2.004947814941406250e+02,2.323223876953125000e+02,-6.434781494140622726e+00,-6.434781494140622726e+00,-6.434781494140622726e+00,-6.434781494140622726e+00,-6.434781494140622726e+00,-6.434781494140622726e+00,-6.434781494140622726e+00,-6.434781494140622726e+00
1.840370483398437500e+02,2.023686065673828125e+02,2.247346038818359375e+02,-8.308606567382810226e+00,-8.308606567382810226e+00,-8.308606567382810226e+00,-8.308606567382810226e+00,-8.308606567382810226e+00,-8.308606567382810226e+00,-8.308606567382810226e+00,2.169139343261718977e+01
1.800834655761718750e+02,2.017643737792968750e+02,2.247265472412109375e+02,-7.704373779296872726e+00,-7.704373779296872726e+00,-7.704373779296872726e+00,-7.704373779296872726e+00,-7.704373779296872726e+00,-7.704373779296872726e+00,2.229562622070312727e+01,2.229562622070312727e+01
1.762253112792968750e+02,1.998295288085937500e+02,2.266381988525390625e+02,-5.769528808593747726e+00,-5.769528808593747726e+00,-5.769528808593747726e+00,-5.769528808593747726e+00,-5.769528808593747726e+00,2.423047119140625227e+01,2.423047119140625227e+01,-5.769528808593747726e+00
1.714973297119140625e+02,1.963177490234375000e+02,2.265709075927734375e+02,-2.257749023437497726e+00,-2.257749023437497726e+00,-2.257749023437497726e+00,-2.257749023437497726e+00,2.774225097656250227e+01,2.774225097656250227e+01,-2.257749023437497726e+00,-2.257749023437497726e+00
1.739651794433593750e+02,1.942798919677734375e+02,2.207798614501953125e+02,-2.198919677734352263e-01,-2.198919677734352263e-01,-2.198919677734352263e-01,2.978010803222656477e+01,2.978010803222656477e+01,-2.198919677734352263e-01,-2.198919677734352263e-01,-2.198919677734352263e-01
1.712217712402343750e+02,1.897716064453125000e+02,2.159390563964843750e+02,4.288393554687502274e+00,4.288393554687502274e+00,3.428839355468750227e+01,3.428839355468750227e+01,4.288393554687502274e+00,4.288393554687502274e+00,4.288393554687502274e+00,-7.421160644531249773e+01
1.636637878417968750e+02,1.877740783691406250e+02,2.237625274658203125e+02,6.285921630859377274e+00,3.628592163085937727e+01,3.628592163085937727e+01,6.285921630859377274e+00,6.285921630859377274e+00,6.285921630859377274e+00,-7.221407836914062273e+01,-7.314407836914062955e+01
1.649042663574218750e+02,1.970735321044921875e+02,2.442152404785156250e+02,2.698646789550781477e+01,2.698646789550781477e+01,-3.013532104492185226e+00,-3.013532104492185226e+00,-3.013532104492185226e+00,-8.151353210449218523e+01,-8.244353210449219205e+01,-8.244353210449219205e+01
1.654602050781250000e+02,2.108027954101562500e+02,2.670088500976562500e+02,1.325720458984375227e+01,-1.674279541015624773e+01,-1.674279541015624773e+01,-1.674279541015624773e+01,-9.524279541015624773e+01,-9.617279541015625455e+01,-9.617279541015625455e+01,-9.617279541015625455e+01
1.562283325195312500e+02,2.109069061279296875e+02,2.714769287109375000e+02,-1.684690612792968523e+01,-1.684690612792968523e+01,-1.684690612792968523e+01,-9.534690612792968523e+01,-9.627690612792969205e+01,-9.627690612792969205e+01,-9.627690612792969205e+01,-9.627690612792969205e+01
1.479999084472656250e+02,2.056132659912109375e+02,2.684152526855468750e+02,-1.155326599121093523e+01,-1.155326599121093523e+01,-9.005326599121093523e+01,-9.098326599121094205e+01,-9.098326599121094205e+01,-9.098326599121094205e+01,-9.098326599121094205e+01,-9.098326599121094205e+01
1.332465667724609375e+02,1.926306152343750000e+02,2.505259094238281250e+02,1.429384765625002274e+00,-7.707061523437499773e+01,-7.800061523437500455e+01,-7.800061523437500455e+01,-7.800061523437500455e+01,-7.800061523437500455e+01,-7.800061523437500455e+01,-7.800061523437500455e+01
1.082820205688476562e+02,1.608397216796875000e+02,2.061738891601562500e+02,-4.527972167968749773e+01,-4.620972167968750455e+01,-4.620972167968750455e+01,-4.620972167968750455e+01,-4.620972167968750455e+01,-4.620972167968750455e+01,-4.620972167968750455e+01,-4.620972167968750455e+01
8.885131835937500000e+01,1.150540618896484375e+02,1.359346008300781250e+02,-4.240618896484420475e-01,-4.240618896484420475e-01,-4.240618896484420475e-01,-4.240618896484420475e-01,-4.240618896484420475e-01,-4.240618896484420475e-01,-4.240618896484420475e-01,-4.240618896484420475e-01
8.581598663330078125e+01,1.116510238647460938e+02,1.336244506835937500e+02,2.978976135253901703e+00,2.978976135253901703e+00,2.978976135253901703e+00,2.978976135253901703e+00,2.978976135253901703e+00,2.978976135253901703e+00,2.978976135253901703e+00,7.447897613525390170e+01
8.013000488281250000e+01,1.085193405151367188e+02,1.338650665283203125e+02,6.110659484863276703e+00,6.110659484863276703e+00,6.110659484863276703e+00,6.110659484863276703e+00,6.110659484863276703e+00,6.110659484863276703e+00,7.761065948486327670e+01,7.761065948486327670e+01
8.124439239501953125e+01,1.092687759399414062e+02,1.355005187988281250e+02,5.361224060058589203e+00,5.361224060058589203e+00,5.361224060058589203e+00,5.361224060058589203e+00,5.361224060058589203e+00,7.686122406005858920e+01,7.686122406005858920e+01,9.385122406005859830e+01
8.738436889648437500e+01,1.121311874389648438e+02,1.363791046142578125e+02,2.498812561035151703e+00,2.498812561035151703e+00,2.498812561035151703e+00,2.498812561035151703e+00,7.399881256103515170e+01,7.399881256103515170e+01,9.098881256103516080e+01,9.098881256103516080e+01
9.273735809326171875e+01,1.158948364257812500e+02,1.415328369140625000e+02,-1.264836425781254547e+00,-1.264836425781254547e+00,-1.264836425781254547e+00,7.023516357421874545e+01,7.023516357421874545e+01,8.722516357421875455e+01,8.722516357421875455e+01,8.722516357421875455e+01
9.366978454589843750e+01,1.167091140747070312e+02,1.496086273193359375e+02,-2.079114074707035797e+00,-2.079114074707035797e+00,6.942088592529296420e+01,6.942088592529296420e+01,8.641088592529297330e+01,8.641088592529297330e+01,8.641088592529297330e+01,8.641088592529297330e+01
9.702671813964843750e+01,1.202759704589843750e+02,1.635246734619140625e+02,-5.645970458984379547e+00,6.585402954101562045e+01,6.585402954101562045e+01,8.284402954101562955e+01,8.284402954101562955e+01,8.284402954101562955e+01,8.284402954101562955e+01,8.284402954101562955e+01
1.049560317993164062e+02,1.294268188476562500e+02,1.780291137695312500e+02,5.670318115234374545e+01,5.670318115234374545e+01,7.369318115234375455e+01,7.369318115234375455e+01,7.369318115234375455e+01,7.369318115234375455e+01,7.369318115234375455e+01,7.369318115234375455e+01
1.699774932861328125e+02,1.869505615234375000e+02,2.169795074462890625e+02,-8.205615234375045475e-01,1.616943847656250455e+01,1.616943847656250455e+01,1.616943847656250455e+01,1.616943847656250455e+01,1.616943847656250455e+01,1.616943847656250455e+01,1.616943847656250455e+01
1.725389709472656250e+02,1.880083465576171875e+02,2.063557281494140625e+02,1.511165344238281705e+01,1.511165344238281705e+01,1.511165344238281705e+01,1.511165344238281705e+01,1.511165344238281705e+01,1.511165344238281705e+01,1.511165344238281705e+01,1.511165344238281705e+01
1.798880004882812500e+02,2.010925903320312500e+02,2.195458679199218750e+02,2.027409667968754547e+00,2.027409667968754547e+00,2.027409667968754547e+00,2.027409667968754547e+00,2.027409667968754547e+00,2.027409667968754547e+00,2.027409667968754547e+00,5.037409667968745453e+00
1.802188720703125000e+02,2.024953613281250000e+02,2.228515319824218750e+02,6.246386718750045475e-01,6.246386718750045475e-01,6.246386718750045475e-01,6.246386718750045475e-01,6.246386718750045475e-01,6.246386718750045475e-01,3.634638671874995453e+00,3.634638671874995453e+00
1.771312408447265625e+02,2.017742919921875000e+02,2.254456787109375000e+02,1.345708007812504547e+00,1.345708007812504547e+00,1.345708007812504547e+00,1.345708007812504547e+00,1.345708007812504547e+00,4.355708007812495453e+00,4.355708007812495453e+00,4.355708007812495453e+00
1.811687774658203125e+02,2.008320770263671875e+02,2.203894653320312500e+02,2.287922973632817047e+00,2.287922973632817047e+00,2.287922973632817047e+00,2.287922973632817047e+00,5.297922973632807953e+00,5.297922973632807953e+00,5.297922973632807953e+00,2.287922973632817047e+00
1.780055541992187500e+02,1.952392578125000000e+02,2.150982208251953125e+02,7.880742187500004547e+00,7.880742187500004547e+00,7.880742187500004547e+00,1.089074218749999545e+01,1.089074218749999545e+01,1.089074218749999545e+01,7.880742187500004547e+00,7.880742187500004547e+00
1.713916931152343750e+02,1.939187164306640625e+02,2.224160614013671875e+02,9.201283569335942047e+00,9.201283569335942047e+00,1.221128356933593295e+01,1.221128356933593295e+01,1.221128356933593295e+01,9.201283569335942047e+00,9.201283569335942047e+00,-7.788716430664067047e+00
1.732648773193359375e+02,2.050989379882812500e+02,2.490345306396484375e+02,-1.978937988281245453e+00,1.031062011718745453e+00,1.031062011718745453e+00,1.031062011718745453e+00,-1.978937988281245453e+00,-1.978937988281245453e+00,-1.896893798828125455e+01,-2.369893798828124432e+01
1.757722167968750000e+02,2.180102691650390625e+02,2.688199157714843750e+02,-1.188026916503906705e+01,-1.188026916503906705e+01,-1.188026916503906705e+01,-1.489026916503905795e+01,-1.489026916503905795e+01,-3.188026916503906705e+01,-3.661026916503905682e+01,-3.661026916503905682e+01
1.682960205078125000e+02,2.172212066650390625e+02,2.718415832519531250e+02,-1.109120666503906705e+01,-1.109120666503906705e+01,-1.410120666503905795e+01,-1.410120666503905795e+01,-3.109120666503906705e+01,-3.582120666503905682e+01,-3.582120666503905682e+01,-3.582120666503905682e+01
1.515455474853515625e+02,2.041044769287109375e+02,2.601331481933593750e+02,2.025523071289057953e+00,-9.844769287109329525e-01,-9.844769287109329525e-01,-1.797447692871094205e+01,-2.270447692871093182e+01,-2.270447692871093182e+01,-2.270447692871093182e+01,-2.270447692871093182e+01
1.373030090332031250e+02,1.912931671142578125e+02,2.431012268066406250e+02,1.182683288574219205e+01,1.182683288574219205e+01,-5.163167114257817047e+00,-9.893167114257806816e+00,-9.893167114257806816e+00,-9.893167114257806816e+00,-9.893167114257806816e+00,-9.893167114257806816e+00
1.200697860717773438e+02,1.688275146484375000e+02,2.113421630859375000e+02,3.429248535156250455e+01,1.730248535156249545e+01,1.257248535156250568e+01,1.257248535156250568e+01,1.257248535156250568e+01,1.257248535156250568e+01,1.257248535156250568e+01,1.257248535156250568e+01
1.250583801269531250e+02,1.765549468994140625e+02,2.198015594482421875e+02,9.575053100585932953e+00,4.845053100585943184e+00,4.845053100585943184e+00,4.845053100585943184e+00,4.845053100585943184e+00,4.845053100585943184e+00,4.845053100585943184e+00,4.845053100585943184e+00
1.196439132690429688e+02,1.654139404296875000e+02,2.035687408447265625e+02,1.598605957031250568e+01,1.598605957031250568e+01,1.598605957031250568e+01,1.598605957031250568e+01,1.598605957031250568e+01,1.598605957031250568e+01,1.598605957031250568e+01,1.598605957031250568e+01
1.288491058349609375e+02,1.675182495117187500e+02,1.985683593750000000e+02,1.388175048828125568e+01,1.388175048828125568e+01,1.388175048828125568e+01,1.388175048828125568e+01,1.388175048828125568e+01,1.388175048828125568e+01,1.388175048828125568e+01,1.698175048828125000e+01
1.370846557617187500e+02,1.701682434082031250e+02,1.973999938964843750e+02,1.123175659179688068e+01,1.123175659179688068e+01,1.123175659179688068e+01,1.123175659179688068e+01,1.123175659179688068e+01,1.123175659179688068e+01,1.433175659179687500e+01,1.533175659179687500e+01
1.446773376464843750e+02,1.713240509033203125e+02,1.934023132324218750e+02,1.007594909667969318e+01,1.007594909667969318e+01,1.007594909667969318e+01,1.007594909667969318e+01,1.007594909667969318e+01,1.317594909667968750e+01,1.417594909667968750e+01,2.917594909667968750e+01
1.519285736083984375e+02,1.720935821533203125e+02,1.910063781738281250e+02,9.306417846679693184e+00,9.306417846679693184e+00,9.306417846679693184e+00,9.306417846679693184e+00,1.240641784667968750e+01,1.340641784667968750e+01,2.840641784667968750e+01,2.840641784667968750e+01
1.597815704345703125e+02,1.765747833251953125e+02,1.936352386474609375e+02,4.825216674804693184e+00,4.825216674804693184e+00,4.825216674804693184e+00,7.925216674804687500e+00,8.925216674804687500e+00,2.392521667480468750e+01,2.392521667480468750e+01,2.392521667480468750e+01
1.640333404541015625e+02,1.796126708984375000e+02,1.978337402343750000e+02,1.787329101562505684e+00,1.787329101562505684e+00,4.887329101562500000e+00,5.887329101562500000e+00,2.088732910156250000e+01,2.088732910156250000e+01,2.088732910156250000e+01,2.088732910156250000e+01
